9 #anatomical sites
10 #samples
325 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	133	75
0	P_0	0	P	1	1	128	58
0	P_0	0	P	2	2	122	60
0	P_0	0	P	3	3	167	6
0	P_0	0	P	4	4	148	67
0	P_0	0	P	5	5	124	50
0	P_0	0	P	6	7	134	54
0	P_0	0	P	7	9	194	1
0	P_0	0	P	8	10	136	48
0	P_0	0	P	9	12	225	1
0	P_0	0	P	10	13	201	20
0	P_0	0	P	11	14	146	74
0	P_0	0	P	12	15	137	70
0	P_0	0	P	13	16	139	75
0	P_0	0	P	14	17	129	62
0	P_0	0	P	15	18	147	60
0	P_0	0	P	16	19	132	71
0	P_0	0	P	17	20	118	67
0	P_0	0	P	18	21	138	74
0	P_0	0	P	19	22	140	64
0	P_0	0	P	20	23	127	70
0	P_0	0	P	21	24	146	73
0	P_0	0	P	22	25	135	60
0	P_0	0	P	23	26	121	61
0	P_0	0	P	24	27	124	75
0	P_0	0	P	25	28	122	63
0	P_0	0	P	26	29	158	60
0	P_0	0	P	27	30	116	67
0	P_0	0	P	28	31	125	60
0	P_0	0	P	29	32	133	68
0	P_0	0	P	30	33	139	60
0	P_0	0	P	31	34	129	60
0	P_0	0	P	32	35	130	75
0	P_0	0	P	33	36	150	67
0	P_0	0	P	34	37	149	70
0	P_0	0	P	35	38	125	59
0	P_0	0	P	36	39	134	58
0	P_0	0	P	37	40	130	54
0	P_0	0	P	38	41	137	55
0	P_0	0	P	39	42	129	61
0	P_0	0	P	40	43	141	71
0	P_0	0	P	41	44	142	63
0	P_0	0	P	42	45	117	72
0	P_0	0	P	43	46	144	62
0	P_0	0	P	44	47	127	65
0	P_0	0	P	45	48	144	46
0	P_0	0	P	46	49	176	13
0	P_0	0	P	47	50	148	49
0	P_0	0	P	48	51	141	50
0	P_0	0	P	49	52	177	0
0	P_0	0	P	50	53	197	1
0	P_0	0	P	51	55	180	0
0	P_0	0	P	52	56	146	57
0	P_0	0	P	53	57	180	0
0	P_0	0	P	54	58	199	0
0	P_0	0	P	55	60	204	0
0	P_0	0	P	56	61	192	0
0	P_0	0	P	57	62	209	0
0	P_0	0	P	58	63	143	41
0	P_0	0	P	59	64	211	0
0	P_0	0	P	60	65	157	42
0	P_0	0	P	61	66	198	0
0	P_0	0	P	62	67	207	0
0	P_0	0	P	63	68	209	0
0	P_0	0	P	64	69	208	0
0	P_0	0	P	65	70	190	1
0	P_0	0	P	66	71	192	0
0	P_0	0	P	67	72	214	0
0	P_0	0	P	68	73	191	0
0	P_0	0	P	69	74	191	0
0	P_0	0	P	70	75	198	1
0	P_0	0	P	71	76	196	0
0	P_0	0	P	72	77	185	1
0	P_0	0	P	73	78	194	0
0	P_0	0	P	74	79	219	2
0	P_0	0	P	75	80	205	0
