8 #anatomical sites
9 #samples
4242 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	120	78
0	P_0	0	P	1	1	123	65
0	P_0	0	P	2	2	134	87
0	P_0	0	P	3	3	118	84
0	P_0	0	P	4	4	109	61
0	P_0	0	P	5	5	130	77
0	P_0	0	P	6	6	137	68
0	P_0	0	P	7	7	131	73
0	P_0	0	P	8	8	147	64
0	P_0	0	P	9	9	123	74
0	P_0	0	P	10	10	111	81
0	P_0	0	P	11	11	130	70
0	P_0	0	P	12	12	126	68
0	P_0	0	P	13	13	115	75
0	P_0	0	P	14	14	129	85
0	P_0	0	P	15	15	124	67
0	P_0	0	P	16	16	137	83
0	P_0	0	P	17	17	144	67
0	P_0	0	P	18	18	139	66
0	P_0	0	P	19	19	124	65
0	P_0	0	P	20	20	107	72
0	P_0	0	P	21	21	220	0
0	P_0	0	P	22	22	202	0
0	P_0	0	P	23	23	193	0
0	P_0	0	P	24	24	172	0
0	P_0	0	P	25	25	194	0
0	P_0	0	P	26	26	194	0
0	P_0	0	P	27	27	208	0
0	P_0	0	P	28	28	206	0
0	P_0	0	P	29	29	206	0
0	P_0	0	P	30	30	192	0
0	P_0	0	P	31	31	201	9
0	P_0	0	P	32	32	190	7
0	P_0	0	P	33	33	188	15
0	P_0	0	P	34	34	178	5
0	P_0	0	P	35	35	182	9
0	P_0	0	P	36	36	198	5
0	P_0	0	P	37	37	189	8
0	P_0	0	P	38	38	194	11
0	P_0	0	P	39	39	210	13
0	P_0	0	P	40	40	210	13
0	P_0	0	P	41	41	120	81
0	P_0	0	P	42	42	111	78
0	P_0	0	P	43	43	128	65
0	P_0	0	P	44	44	143	76
0	P_0	0	P	45	45	130	70
0	P_0	0	P	46	46	127	64
0	P_0	0	P	47	47	130	80
0	P_0	0	P	48	48	131	82
0	P_0	0	P	49	49	142	80
0	P_0	0	P	50	50	125	70
0	P_0	0	P	51	51	181	8
0	P_0	0	P	52	52	177	7
0	P_0	0	P	53	53	173	7
0	P_0	0	P	54	54	200	14
0	P_0	0	P	55	55	195	14
0	P_0	0	P	56	56	196	10
0	P_0	0	P	57	57	182	8
0	P_0	0	P	58	58	220	8
0	P_0	0	P	59	59	210	9
0	P_0	0	P	60	60	199	10
0	P_0	0	P	61	61	140	80
0	P_0	0	P	62	62	122	68
0	P_0	0	P	63	63	140	83
0	P_0	0	P	64	64	121	73
0	P_0	0	P	65	65	133	81
0	P_0	0	P	66	66	139	47
0	P_0	0	P	67	67	146	64
0	P_0	0	P	68	68	123	74
0	P_0	0	P	69	69	117	73
0	P_0	0	P	70	70	117	77
0	P_0	0	P	71	71	204	0
0	P_0	0	P	72	72	186	0
0	P_0	0	P	73	73	208	0
0	P_0	0	P	74	74	206	0
0	P_0	0	P	75	75	191	0
0	P_0	0	P	76	76	219	0
0	P_0	0	P	77	77	187	0
0	P_0	0	P	78	78	180	1
0	P_0	0	P	79	79	202	0
0	P_0	0	P	80	80	188	0
0	P_0	0	P	81	91	206	7
0	P_0	0	P	82	92	190	11
0	P_0	0	P	83	93	198	6
0	P_0	0	P	84	94	200	6
0	P_0	0	P	85	95	197	10
0	P_0	0	P	86	96	183	13
0	P_0	0	P	87	97	201	10
0	P_0	0	P	88	98	189	11
0	P_0	0	P	89	99	207	11
0	P_0	0	P	90	100	202	7
0	P_0	0	P	91	121	201	1
0	P_0	0	P	92	122	204	0
0	P_0	0	P	93	123	196	0
0	P_0	0	P	94	124	194	0
0	P_0	0	P	95	125	217	1
0	P_0	0	P	96	126	182	2
0	P_0	0	P	97	127	187	0
0	P_0	0	P	98	128	209	0
0	P_0	0	P	99	129	177	0
0	P_0	0	P	100	130	176	0
0	P_0	0	P	101	151	181	11
0	P_0	0	P	102	152	172	10
0	P_0	0	P	103	153	189	11
0	P_0	0	P	104	154	196	9
0	P_0	0	P	105	155	172	10
0	P_0	0	P	106	156	210	7
0	P_0	0	P	107	157	204	10
0	P_0	0	P	108	158	189	8
0	P_0	0	P	109	159	183	20
0	P_0	0	P	110	160	185	9
0	P_0	0	P	111	161	133	84
0	P_0	0	P	112	162	134	83
0	P_0	0	P	113	163	134	70
0	P_0	0	P	114	164	128	66
0	P_0	0	P	115	165	134	79
0	P_0	0	P	116	166	147	84
0	P_0	0	P	117	167	118	81
0	P_0	0	P	118	168	137	66
0	P_0	0	P	119	169	145	61
0	P_0	0	P	120	170	136	79
0	P_0	0	P	121	191	196	9
0	P_0	0	P	122	192	175	7
0	P_0	0	P	123	193	206	11
0	P_0	0	P	124	194	213	3
0	P_0	0	P	125	195	180	10
0	P_0	0	P	126	196	189	13
0	P_0	0	P	127	197	189	13
0	P_0	0	P	128	198	185	12
0	P_0	0	P	129	199	186	10
0	P_0	0	P	130	200	209	11
0	P_0	0	P	131	221	203	0
0	P_0	0	P	132	222	220	0
0	P_0	0	P	133	223	200	0
0	P_0	0	P	134	224	178	2
0	P_0	0	P	135	225	195	1
0	P_0	0	P	136	226	191	0
0	P_0	0	P	137	227	188	0
0	P_0	0	P	138	228	213	0
0	P_0	0	P	139	229	248	0
0	P_0	0	P	140	230	198	0
0	P_0	0	P	141	241	199	9
0	P_0	0	P	142	242	172	11
0	P_0	0	P	143	243	163	2
0	P_0	0	P	144	244	172	8
0	P_0	0	P	145	245	191	15
0	P_0	0	P	146	246	173	11
0	P_0	0	P	147	247	182	11
0	P_0	0	P	148	248	175	7
0	P_0	0	P	149	249	169	7
0	P_0	0	P	150	250	207	6
0	P_0	0	P	151	291	185	0
0	P_0	0	P	152	292	187	0
0	P_0	0	P	153	293	185	0
0	P_0	0	P	154	294	205	0
0	P_0	0	P	155	295	164	1
0	P_0	0	P	156	296	203	0
0	P_0	0	P	157	297	202	1
0	P_0	0	P	158	298	212	0
0	P_0	0	P	159	299	191	0
0	P_0	0	P	160	300	180	0
0	P_0	0	P	161	301	188	10
0	P_0	0	P	162	302	201	7
0	P_0	0	P	163	303	183	12
0	P_0	0	P	164	304	194	10
0	P_0	0	P	165	305	198	10
0	P_0	0	P	166	306	177	7
0	P_0	0	P	167	307	192	12
0	P_0	0	P	168	308	184	5
0	P_0	0	P	169	309	196	9
0	P_0	0	P	170	310	201	6
0	P_0	0	P	171	331	126	61
0	P_0	0	P	172	332	104	77
0	P_0	0	P	173	333	118	79
0	P_0	0	P	174	334	139	82
0	P_0	0	P	175	335	114	81
0	P_0	0	P	176	336	130	81
0	P_0	0	P	177	337	115	65
0	P_0	0	P	178	338	107	65
0	P_0	0	P	179	339	126	67
0	P_0	0	P	180	340	135	89
0	P_0	0	P	181	341	186	0
0	P_0	0	P	182	342	177	0
0	P_0	0	P	183	343	191	0
0	P_0	0	P	184	344	203	0
0	P_0	0	P	185	345	214	0
0	P_0	0	P	186	346	217	0
0	P_0	0	P	187	347	225	2
0	P_0	0	P	188	348	188	0
0	P_0	0	P	189	349	206	0
0	P_0	0	P	190	350	222	0
0	P_0	0	P	191	361	178	0
0	P_0	0	P	192	362	204	0
0	P_0	0	P	193	363	170	1
0	P_0	0	P	194	364	165	0
0	P_0	0	P	195	365	200	0
0	P_0	0	P	196	366	209	1
0	P_0	0	P	197	367	205	0
0	P_0	0	P	198	368	214	0
0	P_0	0	P	199	369	185	0
0	P_0	0	P	200	370	184	0
0	P_0	0	P	201	371	192	0
0	P_0	0	P	202	372	201	0
0	P_0	0	P	203	373	179	0
0	P_0	0	P	204	374	202	0
0	P_0	0	P	205	375	185	0
0	P_0	0	P	206	376	203	0
0	P_0	0	P	207	377	186	0
0	P_0	0	P	208	378	205	0
0	P_0	0	P	209	379	210	0
0	P_0	0	P	210	380	171	0
0	P_0	0	P	211	391	126	73
0	P_0	0	P	212	392	127	79
0	P_0	0	P	213	393	116	69
0	P_0	0	P	214	394	141	86
0	P_0	0	P	215	395	137	56
0	P_0	0	P	216	396	115	74
0	P_0	0	P	217	397	114	83
0	P_0	0	P	218	398	128	55
0	P_0	0	P	219	399	140	62
0	P_0	0	P	220	400	125	73
0	P_0	0	P	221	421	164	0
0	P_0	0	P	222	422	231	0
0	P_0	0	P	223	423	193	0
0	P_0	0	P	224	424	205	0
0	P_0	0	P	225	425	234	0
0	P_0	0	P	226	426	198	0
0	P_0	0	P	227	427	219	0
0	P_0	0	P	228	428	211	0
0	P_0	0	P	229	429	192	0
0	P_0	0	P	230	430	207	0
0	P_0	0	P	231	461	190	0
0	P_0	0	P	232	462	191	0
0	P_0	0	P	233	463	204	0
0	P_0	0	P	234	464	202	0
0	P_0	0	P	235	465	192	0
0	P_0	0	P	236	466	210	0
0	P_0	0	P	237	467	206	0
0	P_0	0	P	238	468	191	0
0	P_0	0	P	239	469	188	0
0	P_0	0	P	240	470	201	1
0	P_0	0	P	241	481	210	0
0	P_0	0	P	242	482	226	0
0	P_0	0	P	243	483	229	0
0	P_0	0	P	244	484	203	0
0	P_0	0	P	245	485	214	0
0	P_0	0	P	246	486	171	1
0	P_0	0	P	247	487	192	1
0	P_0	0	P	248	488	203	0
0	P_0	0	P	249	489	166	0
0	P_0	0	P	250	490	186	0
0	P_0	0	P	251	491	167	1
0	P_0	0	P	252	492	202	0
0	P_0	0	P	253	493	211	0
0	P_0	0	P	254	494	189	1
0	P_0	0	P	255	495	184	0
0	P_0	0	P	256	496	204	0
0	P_0	0	P	257	497	195	0
0	P_0	0	P	258	498	194	0
0	P_0	0	P	259	499	206	1
0	P_0	0	P	260	500	179	1
0	P_0	0	P	261	501	208	0
0	P_0	0	P	262	502	196	0
0	P_0	0	P	263	503	185	1
0	P_0	0	P	264	504	183	0
0	P_0	0	P	265	505	193	0
0	P_0	0	P	266	506	188	0
0	P_0	0	P	267	507	170	0
0	P_0	0	P	268	508	206	0
0	P_0	0	P	269	509	199	1
0	P_0	0	P	270	510	182	1
0	P_0	0	P	271	511	181	0
0	P_0	0	P	272	512	195	0
0	P_0	0	P	273	513	183	0
0	P_0	0	P	274	514	206	0
0	P_0	0	P	275	515	237	0
0	P_0	0	P	276	516	187	0
0	P_0	0	P	277	517	194	0
0	P_0	0	P	278	518	246	0
0	P_0	0	P	279	519	204	0
0	P_0	0	P	280	520	213	0
0	P_0	0	P	281	531	209	0
0	P_0	0	P	282	532	193	0
0	P_0	0	P	283	533	217	1
0	P_0	0	P	284	534	209	0
0	P_0	0	P	285	535	195	0
0	P_0	0	P	286	536	199	1
0	P_0	0	P	287	537	211	0
0	P_0	0	P	288	538	205	0
0	P_0	0	P	289	539	199	1
0	P_0	0	P	290	540	180	1
0	P_0	0	P	291	541	199	0
0	P_0	0	P	292	542	205	0
0	P_0	0	P	293	543	196	0
0	P_0	0	P	294	544	195	0
0	P_0	0	P	295	545	192	1
0	P_0	0	P	296	546	197	0
0	P_0	0	P	297	547	192	0
0	P_0	0	P	298	548	215	0
0	P_0	0	P	299	549	202	0
0	P_0	0	P	300	550	193	0
0	P_0	0	P	301	551	215	0
0	P_0	0	P	302	552	186	0
0	P_0	0	P	303	553	205	1
0	P_0	0	P	304	554	201	0
0	P_0	0	P	305	555	219	0
0	P_0	0	P	306	556	197	0
0	P_0	0	P	307	557	187	0
0	P_0	0	P	308	558	193	2
0	P_0	0	P	309	559	226	1
0	P_0	0	P	310	560	196	1
0	P_0	0	P	311	561	202	0
0	P_0	0	P	312	562	187	1
0	P_0	0	P	313	563	185	0
0	P_0	0	P	314	564	202	0
0	P_0	0	P	315	565	203	0
0	P_0	0	P	316	566	185	0
0	P_0	0	P	317	567	167	1
0	P_0	0	P	318	568	188	0
0	P_0	0	P	319	569	221	0
0	P_0	0	P	320	570	193	0
0	P_0	0	P	321	571	194	0
0	P_0	0	P	322	572	196	0
0	P_0	0	P	323	573	208	0
0	P_0	0	P	324	574	190	0
0	P_0	0	P	325	575	193	0
0	P_0	0	P	326	576	209	0
0	P_0	0	P	327	577	195	0
0	P_0	0	P	328	578	211	0
0	P_0	0	P	329	579	187	0
0	P_0	0	P	330	580	189	1
0	P_0	0	P	331	611	185	1
0	P_0	0	P	332	612	201	0
0	P_0	0	P	333	613	189	0
0	P_0	0	P	334	614	194	0
0	P_0	0	P	335	615	208	0
0	P_0	0	P	336	616	194	0
0	P_0	0	P	337	617	203	0
0	P_0	0	P	338	618	200	0
0	P_0	0	P	339	619	214	0
0	P_0	0	P	340	620	201	0
0	P_0	0	P	341	621	212	0
0	P_0	0	P	342	622	239	0
0	P_0	0	P	343	623	189	0
0	P_0	0	P	344	624	207	0
0	P_0	0	P	345	625	177	0
0	P_0	0	P	346	626	186	1
0	P_0	0	P	347	627	207	0
0	P_0	0	P	348	628	204	0
0	P_0	0	P	349	629	198	0
0	P_0	0	P	350	630	205	0
0	P_0	0	P	351	641	220	1
0	P_0	0	P	352	642	204	2
0	P_0	0	P	353	643	216	0
0	P_0	0	P	354	644	222	0
0	P_0	0	P	355	645	202	0
0	P_0	0	P	356	646	179	1
0	P_0	0	P	357	647	195	0
0	P_0	0	P	358	648	220	0
0	P_0	0	P	359	649	203	0
0	P_0	0	P	360	650	191	0
0	P_0	0	P	361	661	177	0
0	P_0	0	P	362	662	185	1
0	P_0	0	P	363	663	208	1
0	P_0	0	P	364	664	202	0
0	P_0	0	P	365	665	209	0
0	P_0	0	P	366	666	166	0
0	P_0	0	P	367	667	194	0
0	P_0	0	P	368	668	196	0
0	P_0	0	P	369	669	187	0
0	P_0	0	P	370	670	197	1
0	P_0	0	P	371	671	215	0
0	P_0	0	P	372	672	212	0
0	P_0	0	P	373	673	197	1
0	P_0	0	P	374	674	189	0
0	P_0	0	P	375	675	211	0
0	P_0	0	P	376	676	205	0
0	P_0	0	P	377	677	214	0
0	P_0	0	P	378	678	176	1
0	P_0	0	P	379	679	184	0
0	P_0	0	P	380	680	189	0
0	P_0	0	P	381	691	190	0
0	P_0	0	P	382	692	196	0
0	P_0	0	P	383	693	219	0
0	P_0	0	P	384	694	205	0
0	P_0	0	P	385	695	199	0
0	P_0	0	P	386	696	208	1
0	P_0	0	P	387	697	183	0
0	P_0	0	P	388	698	171	0
0	P_0	0	P	389	699	194	0
0	P_0	0	P	390	700	185	0
0	P_0	0	P	391	701	182	0
0	P_0	0	P	392	702	185	0
0	P_0	0	P	393	703	197	0
0	P_0	0	P	394	704	185	0
0	P_0	0	P	395	705	187	0
0	P_0	0	P	396	706	216	0
0	P_0	0	P	397	707	187	1
0	P_0	0	P	398	708	198	0
0	P_0	0	P	399	709	207	0
0	P_0	0	P	400	710	196	1
0	P_0	0	P	401	711	199	1
0	P_0	0	P	402	712	195	0
0	P_0	0	P	403	713	182	0
0	P_0	0	P	404	714	190	0
0	P_0	0	P	405	715	192	1
0	P_0	0	P	406	716	213	1
0	P_0	0	P	407	717	202	0
0	P_0	0	P	408	718	191	0
0	P_0	0	P	409	719	201	0
0	P_0	0	P	410	720	218	0
0	P_0	0	P	411	731	179	0
0	P_0	0	P	412	732	199	0
0	P_0	0	P	413	733	215	1
0	P_0	0	P	414	734	195	0
0	P_0	0	P	415	735	205	0
0	P_0	0	P	416	736	212	1
0	P_0	0	P	417	737	207	0
0	P_0	0	P	418	738	210	0
0	P_0	0	P	419	739	182	0
0	P_0	0	P	420	740	204	0
0	P_0	0	P	421	761	183	0
0	P_0	0	P	422	762	173	0
0	P_0	0	P	423	763	198	0
0	P_0	0	P	424	764	181	0
0	P_0	0	P	425	765	183	0
0	P_0	0	P	426	766	196	0
0	P_0	0	P	427	767	174	1
0	P_0	0	P	428	768	192	1
0	P_0	0	P	429	769	199	0
0	P_0	0	P	430	770	208	2
0	P_0	0	P	431	771	203	1
0	P_0	0	P	432	772	202	0
0	P_0	0	P	433	773	220	0
0	P_0	0	P	434	774	183	0
0	P_0	0	P	435	775	228	1
0	P_0	0	P	436	776	208	1
0	P_0	0	P	437	777	197	0
0	P_0	0	P	438	778	199	0
0	P_0	0	P	439	779	190	0
0	P_0	0	P	440	780	194	0
0	P_0	0	P	441	791	192	0
0	P_0	0	P	442	792	217	1
0	P_0	0	P	443	793	195	0
0	P_0	0	P	444	794	202	0
0	P_0	0	P	445	795	220	0
0	P_0	0	P	446	796	175	0
0	P_0	0	P	447	797	209	0
0	P_0	0	P	448	798	216	0
0	P_0	0	P	449	799	191	0
0	P_0	0	P	450	800	227	0
0	P_0	0	P	451	801	180	0
0	P_0	0	P	452	802	216	0
0	P_0	0	P	453	803	198	1
0	P_0	0	P	454	804	197	1
0	P_0	0	P	455	805	217	0
0	P_0	0	P	456	806	189	0
0	P_0	0	P	457	807	204	1
0	P_0	0	P	458	808	184	0
0	P_0	0	P	459	809	211	1
0	P_0	0	P	460	810	195	2
0	P_0	0	P	461	811	202	0
0	P_0	0	P	462	812	197	1
0	P_0	0	P	463	813	203	1
0	P_0	0	P	464	814	178	0
0	P_0	0	P	465	815	207	0
0	P_0	0	P	466	816	181	0
0	P_0	0	P	467	817	213	0
0	P_0	0	P	468	818	204	1
0	P_0	0	P	469	819	203	0
0	P_0	0	P	470	820	209	1
0	P_0	0	P	471	821	198	0
0	P_0	0	P	472	822	199	0
0	P_0	0	P	473	823	209	0
0	P_0	0	P	474	824	190	0
0	P_0	0	P	475	825	194	0
0	P_0	0	P	476	826	161	2
0	P_0	0	P	477	827	217	0
