9 #anatomical sites
10 #samples
3123 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	133	75
0	P_0	0	P	1	1	128	58
0	P_0	0	P	2	2	122	60
0	P_0	0	P	3	3	130	43
0	P_0	0	P	4	4	148	67
0	P_0	0	P	5	5	124	50
0	P_0	0	P	6	6	125	71
0	P_0	0	P	7	7	148	64
0	P_0	0	P	8	8	139	54
0	P_0	0	P	9	9	138	47
0	P_0	0	P	10	10	138	72
0	P_0	0	P	11	11	123	62
0	P_0	0	P	12	12	138	57
0	P_0	0	P	13	13	130	69
0	P_0	0	P	14	14	140	57
0	P_0	0	P	15	15	141	68
0	P_0	0	P	16	16	147	60
0	P_0	0	P	17	17	132	71
0	P_0	0	P	18	18	118	67
0	P_0	0	P	19	19	138	74
0	P_0	0	P	20	20	140	64
0	P_0	0	P	21	21	177	20
0	P_0	0	P	22	22	176	28
0	P_0	0	P	23	23	188	17
0	P_0	0	P	24	24	173	15
0	P_0	0	P	25	25	190	17
0	P_0	0	P	26	26	181	19
0	P_0	0	P	27	27	172	24
0	P_0	0	P	28	28	160	19
0	P_0	0	P	29	29	196	25
0	P_0	0	P	30	30	199	17
0	P_0	0	P	31	31	136	76
0	P_0	0	P	32	32	141	67
0	P_0	0	P	33	33	142	68
0	P_0	0	P	34	34	125	68
0	P_0	0	P	35	35	138	70
0	P_0	0	P	36	36	150	65
0	P_0	0	P	37	37	127	68
0	P_0	0	P	38	38	128	53
0	P_0	0	P	39	39	120	77
0	P_0	0	P	40	40	141	53
0	P_0	0	P	41	41	116	63
0	P_0	0	P	42	42	134	58
0	P_0	0	P	43	43	136	78
0	P_0	0	P	44	44	129	73
0	P_0	0	P	45	45	137	63
0	P_0	0	P	46	46	150	56
0	P_0	0	P	47	47	137	78
0	P_0	0	P	48	48	138	65
0	P_0	0	P	49	49	141	50
0	P_0	0	P	50	50	138	60
0	P_0	0	P	51	61	122	67
0	P_0	0	P	52	62	124	50
0	P_0	0	P	53	63	141	59
0	P_0	0	P	54	64	152	62
0	P_0	0	P	55	65	128	73
0	P_0	0	P	56	66	145	69
0	P_0	0	P	57	67	137	49
0	P_0	0	P	58	68	142	64
0	P_0	0	P	59	69	127	73
0	P_0	0	P	60	70	113	59
0	P_0	0	P	61	81	204	0
0	P_0	0	P	62	82	191	0
0	P_0	0	P	63	83	217	0
0	P_0	0	P	64	84	211	1
0	P_0	0	P	65	85	217	0
0	P_0	0	P	66	86	178	0
0	P_0	0	P	67	87	220	0
0	P_0	0	P	68	88	209	1
0	P_0	0	P	69	89	190	0
0	P_0	0	P	70	90	202	0
0	P_0	0	P	71	91	148	54
0	P_0	0	P	72	92	137	68
0	P_0	0	P	73	93	137	61
0	P_0	0	P	74	94	128	64
0	P_0	0	P	75	95	123	65
