8 #anatomical sites
9 #samples
52 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	117	70
0	P_0	0	P	1	1	151	58
0	P_0	0	P	2	2	126	74
0	P_0	0	P	3	3	220	1
0	P_0	0	P	4	4	180	20
0	P_0	0	P	5	5	123	63
0	P_0	0	P	6	6	189	0
0	P_0	0	P	7	7	194	21
0	P_0	0	P	8	8	212	0
0	P_0	0	P	9	9	212	0
0	P_0	0	P	10	10	206	0
0	P_0	0	P	11	11	200	0
0	P_0	0	P	12	12	178	15
0	P_0	0	P	13	13	219	0
0	P_0	0	P	14	14	195	2
0	P_0	0	P	15	15	141	60
0	P_0	0	P	16	16	188	0
0	P_0	0	P	17	17	186	0
0	P_0	0	P	18	18	184	15
0	P_0	0	P	19	19	196	0
0	P_0	0	P	20	21	136	71
0	P_0	0	P	21	22	136	63
0	P_0	0	P	22	23	165	23
0	P_0	0	P	23	25	196	0
0	P_0	0	P	24	26	215	14
0	P_0	0	P	25	27	217	1
0	P_0	0	P	26	28	164	0
0	P_0	0	P	27	29	211	0
0	P_0	0	P	28	30	185	17
0	P_0	0	P	29	31	207	0
0	P_0	0	P	30	32	192	14
0	P_0	0	P	31	33	181	13
0	P_0	0	P	32	34	200	0
0	P_0	0	P	33	35	208	1
0	P_0	0	P	34	36	188	16
0	P_0	0	P	35	37	185	0
0	P_0	0	P	36	38	191	23
0	P_0	0	P	37	39	222	1
0	P_0	0	P	38	40	189	0
0	P_0	0	P	39	41	198	0
0	P_0	0	P	40	42	217	1
0	P_0	0	P	41	55	178	0
0	P_0	0	P	42	57	203	2
0	P_0	0	P	43	58	174	1
0	P_0	0	P	44	65	197	1
0	P_0	0	P	45	68	197	0
0	P_0	0	P	46	69	187	0
0	P_0	0	P	47	70	205	0
0	P_0	0	P	48	71	212	0
0	P_0	0	P	49	76	201	1
0	P_0	0	P	50	79	188	0
0	P_0	0	P	51	82	208	0
1	P_1	0	P	0	0	124	81
1	P_1	0	P	1	1	226	0
1	P_1	0	P	2	2	224	0
1	P_1	0	P	3	3	217	0
1	P_1	0	P	4	4	183	10
1	P_1	0	P	5	5	182	0
1	P_1	0	P	6	6	228	0
1	P_1	0	P	7	7	172	10
1	P_1	0	P	8	8	187	0
1	P_1	0	P	9	9	202	0
1	P_1	0	P	10	10	206	0
1	P_1	0	P	11	11	197	0
1	P_1	0	P	12	12	154	11
1	P_1	0	P	13	13	227	0
1	P_1	0	P	14	14	219	0
1	P_1	0	P	15	15	198	1
1	P_1	0	P	16	16	193	0
1	P_1	0	P	17	17	209	0
1	P_1	0	P	18	18	180	14
1	P_1	0	P	19	19	211	0
1	P_1	0	P	20	21	203	1
1	P_1	0	P	21	22	223	0
1	P_1	0	P	22	23	199	18
1	P_1	0	P	23	25	218	1
1	P_1	0	P	24	26	202	0
1	P_1	0	P	25	27	208	0
1	P_1	0	P	26	28	176	1
1	P_1	0	P	27	29	194	0
1	P_1	0	P	28	30	193	13
1	P_1	0	P	29	31	179	1
1	P_1	0	P	30	32	205	14
1	P_1	0	P	31	33	208	12
1	P_1	0	P	32	34	213	0
1	P_1	0	P	33	35	191	0
1	P_1	0	P	34	36	184	11
1	P_1	0	P	35	37	173	0
1	P_1	0	P	36	38	168	9
1	P_1	0	P	37	39	199	0
1	P_1	0	P	38	40	208	0
1	P_1	0	P	39	41	182	3
1	P_1	0	P	40	42	177	0
1	P_1	0	P	41	55	204	1
1	P_1	0	P	42	57	191	0
1	P_1	0	P	43	58	211	0
1	P_1	0	P	44	65	184	0
1	P_1	0	P	45	68	194	0
1	P_1	0	P	46	69	202	0
1	P_1	0	P	47	70	193	0
1	P_1	0	P	48	71	187	0
1	P_1	0	P	49	76	203	2
1	P_1	0	P	50	79	207	0
1	P_1	0	P	51	82	177	0
2	M1_0	1	M1	0	0	129	88
