8 #anatomical sites
9 #samples
4374 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	101	66
0	P_0	0	P	1	1	142	66
0	P_0	0	P	2	2	156	65
0	P_0	0	P	3	3	132	53
0	P_0	0	P	4	4	161	56
0	P_0	0	P	5	5	145	75
0	P_0	0	P	6	6	131	60
0	P_0	0	P	7	7	148	70
0	P_0	0	P	8	8	144	51
0	P_0	0	P	9	9	153	56
0	P_0	0	P	10	10	172	66
0	P_0	0	P	11	11	136	59
0	P_0	0	P	12	12	137	51
0	P_0	0	P	13	13	151	60
0	P_0	0	P	14	14	123	50
0	P_0	0	P	15	15	115	43
0	P_0	0	P	16	16	139	41
0	P_0	0	P	17	17	137	57
0	P_0	0	P	18	18	140	65
0	P_0	0	P	19	19	132	56
0	P_0	0	P	20	20	147	60
0	P_0	0	P	21	21	130	52
0	P_0	0	P	22	22	125	63
0	P_0	0	P	23	23	151	67
0	P_0	0	P	24	24	146	74
0	P_0	0	P	25	25	152	50
0	P_0	0	P	26	26	151	58
0	P_0	0	P	27	27	131	64
0	P_0	0	P	28	28	140	61
0	P_0	0	P	29	29	151	50
0	P_0	0	P	30	30	151	76
0	P_0	0	P	31	31	159	60
0	P_0	0	P	32	32	147	63
0	P_0	0	P	33	33	131	62
0	P_0	0	P	34	34	131	52
0	P_0	0	P	35	35	151	68
0	P_0	0	P	36	36	139	74
0	P_0	0	P	37	37	156	60
0	P_0	0	P	38	38	138	60
0	P_0	0	P	39	39	135	56
0	P_0	0	P	40	40	142	58
0	P_0	0	P	41	41	186	0
0	P_0	0	P	42	42	206	0
0	P_0	0	P	43	43	213	0
0	P_0	0	P	44	44	195	0
0	P_0	0	P	45	45	187	0
0	P_0	0	P	46	46	199	1
0	P_0	0	P	47	47	210	0
0	P_0	0	P	48	48	225	0
0	P_0	0	P	49	49	172	1
0	P_0	0	P	50	50	200	0
0	P_0	0	P	51	51	153	52
0	P_0	0	P	52	52	147	62
0	P_0	0	P	53	53	148	64
0	P_0	0	P	54	54	139	51
0	P_0	0	P	55	55	148	58
0	P_0	0	P	56	56	153	51
0	P_0	0	P	57	57	147	57
0	P_0	0	P	58	58	136	64
0	P_0	0	P	59	59	116	67
0	P_0	0	P	60	60	144	64
0	P_0	0	P	61	61	174	71
0	P_0	0	P	62	62	139	60
0	P_0	0	P	63	63	150	63
0	P_0	0	P	64	64	131	50
0	P_0	0	P	65	65	138	61
0	P_0	0	P	66	66	135	69
0	P_0	0	P	67	67	142	44
0	P_0	0	P	68	68	142	53
0	P_0	0	P	69	69	117	53
0	P_0	0	P	70	70	147	67
0	P_0	0	P	71	71	181	0
0	P_0	0	P	72	72	206	0
0	P_0	0	P	73	73	212	0
0	P_0	0	P	74	74	193	0
0	P_0	0	P	75	75	188	0
0	P_0	0	P	76	76	179	0
0	P_0	0	P	77	77	188	0
0	P_0	0	P	78	78	222	0
0	P_0	0	P	79	79	210	0
0	P_0	0	P	80	80	187	0
0	P_0	0	P	81	81	130	67
0	P_0	0	P	82	82	141	58
0	P_0	0	P	83	83	144	69
0	P_0	0	P	84	84	136	56
0	P_0	0	P	85	85	126	55
0	P_0	0	P	86	86	153	68
0	P_0	0	P	87	87	143	46
0	P_0	0	P	88	88	146	55
0	P_0	0	P	89	89	136	66
0	P_0	0	P	90	90	138	64
0	P_0	0	P	91	91	203	0
0	P_0	0	P	92	92	198	0
0	P_0	0	P	93	93	183	0
0	P_0	0	P	94	94	197	1
0	P_0	0	P	95	95	193	0
0	P_0	0	P	96	96	191	0
0	P_0	0	P	97	97	182	0
0	P_0	0	P	98	98	220	0
0	P_0	0	P	99	99	190	0
0	P_0	0	P	100	100	197	0
0	P_0	0	P	101	101	147	56
0	P_0	0	P	102	102	157	61
0	P_0	0	P	103	103	143	61
0	P_0	0	P	104	104	130	64
0	P_0	0	P	105	105	149	52
0	P_0	0	P	106	106	122	55
0	P_0	0	P	107	107	138	48
0	P_0	0	P	108	108	154	63
0	P_0	0	P	109	109	156	67
0	P_0	0	P	110	110	132	57
0	P_0	0	P	111	111	181	0
0	P_0	0	P	112	112	234	1
0	P_0	0	P	113	113	227	0
0	P_0	0	P	114	114	189	0
0	P_0	0	P	115	115	184	0
0	P_0	0	P	116	116	193	1
0	P_0	0	P	117	117	207	1
0	P_0	0	P	118	118	181	0
0	P_0	0	P	119	119	190	0
0	P_0	0	P	120	120	210	0
0	P_0	0	P	121	121	181	0
0	P_0	0	P	122	122	188	0
0	P_0	0	P	123	123	205	0
0	P_0	0	P	124	124	206	0
0	P_0	0	P	125	125	214	1
0	P_0	0	P	126	126	189	1
0	P_0	0	P	127	127	195	0
0	P_0	0	P	128	128	201	0
0	P_0	0	P	129	129	206	0
0	P_0	0	P	130	130	188	0
0	P_0	0	P	131	131	131	65
0	P_0	0	P	132	132	133	63
0	P_0	0	P	133	133	137	64
0	P_0	0	P	134	134	129	65
0	P_0	0	P	135	135	126	63
0	P_0	0	P	136	136	158	69
0	P_0	0	P	137	137	153	69
0	P_0	0	P	138	138	123	62
0	P_0	0	P	139	139	140	67
0	P_0	0	P	140	140	131	63
0	P_0	0	P	141	141	198	0
0	P_0	0	P	142	142	186	0
0	P_0	0	P	143	143	205	1
0	P_0	0	P	144	144	212	0
0	P_0	0	P	145	145	209	0
0	P_0	0	P	146	146	215	0
0	P_0	0	P	147	147	214	0
0	P_0	0	P	148	148	200	0
0	P_0	0	P	149	149	192	0
0	P_0	0	P	150	150	197	0
0	P_0	0	P	151	151	201	1
0	P_0	0	P	152	152	216	0
0	P_0	0	P	153	153	194	0
0	P_0	0	P	154	154	213	0
0	P_0	0	P	155	155	223	0
0	P_0	0	P	156	156	176	0
0	P_0	0	P	157	157	212	0
0	P_0	0	P	158	158	211	0
0	P_0	0	P	159	159	206	0
0	P_0	0	P	160	160	202	1
0	P_0	0	P	161	161	192	1
0	P_0	0	P	162	162	223	0
0	P_0	0	P	163	163	224	0
0	P_0	0	P	164	164	190	1
0	P_0	0	P	165	165	199	0
0	P_0	0	P	166	166	210	1
0	P_0	0	P	167	167	206	0
0	P_0	0	P	168	168	217	2
0	P_0	0	P	169	169	193	0
0	P_0	0	P	170	170	204	0
0	P_0	0	P	171	171	146	66
0	P_0	0	P	172	172	148	52
0	P_0	0	P	173	173	117	67
0	P_0	0	P	174	174	115	54
0	P_0	0	P	175	175	129	70
0	P_0	0	P	176	176	127	64
0	P_0	0	P	177	177	128	59
0	P_0	0	P	178	178	156	60
0	P_0	0	P	179	179	142	66
0	P_0	0	P	180	180	128	56
0	P_0	0	P	181	181	194	1
0	P_0	0	P	182	182	215	0
0	P_0	0	P	183	183	202	0
0	P_0	0	P	184	184	202	0
0	P_0	0	P	185	185	184	0
0	P_0	0	P	186	186	183	0
0	P_0	0	P	187	187	210	0
0	P_0	0	P	188	188	222	0
0	P_0	0	P	189	189	205	1
0	P_0	0	P	190	190	203	1
0	P_0	0	P	191	191	121	66
0	P_0	0	P	192	192	143	69
0	P_0	0	P	193	193	135	51
0	P_0	0	P	194	194	128	51
0	P_0	0	P	195	195	144	68
0	P_0	0	P	196	196	148	67
0	P_0	0	P	197	197	156	70
0	P_0	0	P	198	198	149	54
0	P_0	0	P	199	199	125	72
0	P_0	0	P	200	200	135	50
0	P_0	0	P	201	201	158	73
0	P_0	0	P	202	202	137	48
0	P_0	0	P	203	203	127	49
0	P_0	0	P	204	204	134	52
0	P_0	0	P	205	205	137	53
0	P_0	0	P	206	206	119	53
0	P_0	0	P	207	207	151	67
0	P_0	0	P	208	208	138	53
0	P_0	0	P	209	209	141	60
0	P_0	0	P	210	210	153	58
0	P_0	0	P	211	211	220	0
0	P_0	0	P	212	212	202	1
0	P_0	0	P	213	213	224	0
0	P_0	0	P	214	214	209	0
0	P_0	0	P	215	215	209	0
0	P_0	0	P	216	216	192	0
0	P_0	0	P	217	217	212	0
0	P_0	0	P	218	218	204	0
0	P_0	0	P	219	219	230	2
0	P_0	0	P	220	220	206	0
0	P_0	0	P	221	221	210	0
0	P_0	0	P	222	222	176	1
0	P_0	0	P	223	223	198	0
0	P_0	0	P	224	224	190	0
0	P_0	0	P	225	225	186	0
0	P_0	0	P	226	226	207	0
0	P_0	0	P	227	227	215	1
0	P_0	0	P	228	228	205	0
0	P_0	0	P	229	229	216	1
0	P_0	0	P	230	230	193	0
0	P_0	0	P	231	231	217	0
0	P_0	0	P	232	232	211	0
0	P_0	0	P	233	233	215	0
0	P_0	0	P	234	234	205	0
0	P_0	0	P	235	235	183	0
0	P_0	0	P	236	236	219	0
0	P_0	0	P	237	237	192	0
0	P_0	0	P	238	238	183	1
0	P_0	0	P	239	239	199	0
0	P_0	0	P	240	240	196	0
0	P_0	0	P	241	241	148	59
0	P_0	0	P	242	242	144	64
0	P_0	0	P	243	243	135	59
0	P_0	0	P	244	244	123	52
0	P_0	0	P	245	245	124	66
0	P_0	0	P	246	246	138	49
0	P_0	0	P	247	247	149	52
0	P_0	0	P	248	248	153	61
0	P_0	0	P	249	249	132	66
0	P_0	0	P	250	250	136	65
0	P_0	0	P	251	251	209	1
0	P_0	0	P	252	252	196	0
0	P_0	0	P	253	253	180	0
0	P_0	0	P	254	254	210	1
0	P_0	0	P	255	255	225	0
0	P_0	0	P	256	256	198	0
0	P_0	0	P	257	257	213	0
0	P_0	0	P	258	258	211	0
0	P_0	0	P	259	259	224	0
0	P_0	0	P	260	260	181	1
0	P_0	0	P	261	261	196	0
0	P_0	0	P	262	262	185	0
0	P_0	0	P	263	263	179	1
0	P_0	0	P	264	264	208	0
0	P_0	0	P	265	265	171	0
0	P_0	0	P	266	266	197	0
0	P_0	0	P	267	267	198	0
0	P_0	0	P	268	268	172	1
0	P_0	0	P	269	269	195	0
0	P_0	0	P	270	270	207	0
0	P_0	0	P	271	271	139	55
0	P_0	0	P	272	272	142	45
0	P_0	0	P	273	273	151	59
0	P_0	0	P	274	274	158	61
0	P_0	0	P	275	275	145	58
0	P_0	0	P	276	276	127	60
0	P_0	0	P	277	277	146	67
0	P_0	0	P	278	278	151	46
0	P_0	0	P	279	279	152	48
0	P_0	0	P	280	280	129	65
0	P_0	0	P	281	281	206	0
0	P_0	0	P	282	282	193	0
0	P_0	0	P	283	283	221	0
0	P_0	0	P	284	284	211	0
0	P_0	0	P	285	285	195	0
0	P_0	0	P	286	286	193	1
0	P_0	0	P	287	287	181	1
0	P_0	0	P	288	288	236	0
0	P_0	0	P	289	289	206	0
0	P_0	0	P	290	290	223	0
0	P_0	0	P	291	291	127	66
0	P_0	0	P	292	292	127	44
0	P_0	0	P	293	293	139	48
0	P_0	0	P	294	294	138	61
0	P_0	0	P	295	295	151	52
0	P_0	0	P	296	296	130	53
0	P_0	0	P	297	297	128	74
0	P_0	0	P	298	298	146	60
0	P_0	0	P	299	299	126	68
0	P_0	0	P	300	300	144	41
0	P_0	0	P	301	301	192	0
0	P_0	0	P	302	302	185	0
0	P_0	0	P	303	303	207	1
0	P_0	0	P	304	304	183	0
0	P_0	0	P	305	305	187	0
0	P_0	0	P	306	306	183	0
0	P_0	0	P	307	307	216	0
0	P_0	0	P	308	308	209	1
0	P_0	0	P	309	309	197	0
0	P_0	0	P	310	310	196	0
0	P_0	0	P	311	311	132	66
0	P_0	0	P	312	312	124	58
0	P_0	0	P	313	313	128	67
0	P_0	0	P	314	314	132	54
0	P_0	0	P	315	315	151	52
0	P_0	0	P	316	316	155	66
0	P_0	0	P	317	317	138	59
0	P_0	0	P	318	318	136	49
0	P_0	0	P	319	319	130	51
0	P_0	0	P	320	320	137	63
0	P_0	0	P	321	321	143	50
0	P_0	0	P	322	322	118	48
0	P_0	0	P	323	323	130	52
0	P_0	0	P	324	324	138	65
0	P_0	0	P	325	325	148	63
0	P_0	0	P	326	326	149	54
0	P_0	0	P	327	327	149	61
0	P_0	0	P	328	328	149	61
0	P_0	0	P	329	329	150	60
0	P_0	0	P	330	330	160	55
0	P_0	0	P	331	331	181	1
0	P_0	0	P	332	332	208	1
0	P_0	0	P	333	333	186	1
0	P_0	0	P	334	334	213	0
0	P_0	0	P	335	335	194	0
0	P_0	0	P	336	336	198	0
0	P_0	0	P	337	337	187	1
0	P_0	0	P	338	338	219	0
0	P_0	0	P	339	339	186	0
0	P_0	0	P	340	340	189	1
0	P_0	0	P	341	341	160	56
0	P_0	0	P	342	342	154	42
0	P_0	0	P	343	343	146	61
0	P_0	0	P	344	344	139	62
0	P_0	0	P	345	345	139	52
0	P_0	0	P	346	346	150	60
0	P_0	0	P	347	347	132	62
0	P_0	0	P	348	348	141	62
0	P_0	0	P	349	349	158	64
0	P_0	0	P	350	350	152	57
0	P_0	0	P	351	351	182	0
0	P_0	0	P	352	352	214	0
0	P_0	0	P	353	353	192	0
0	P_0	0	P	354	354	203	0
0	P_0	0	P	355	355	226	0
0	P_0	0	P	356	356	195	0
0	P_0	0	P	357	357	198	0
0	P_0	0	P	358	358	225	0
0	P_0	0	P	359	359	213	0
0	P_0	0	P	360	360	216	0
0	P_0	0	P	361	361	136	79
0	P_0	0	P	362	362	137	60
0	P_0	0	P	363	363	135	51
0	P_0	0	P	364	364	132	56
0	P_0	0	P	365	365	168	46
0	P_0	0	P	366	366	152	58
0	P_0	0	P	367	367	109	50
0	P_0	0	P	368	368	137	72
0	P_0	0	P	369	369	118	45
0	P_0	0	P	370	370	129	58
0	P_0	0	P	371	371	199	0
0	P_0	0	P	372	372	204	0
0	P_0	0	P	373	373	196	0
0	P_0	0	P	374	374	184	0
0	P_0	0	P	375	375	191	0
0	P_0	0	P	376	376	203	1
0	P_0	0	P	377	377	193	0
0	P_0	0	P	378	378	189	0
0	P_0	0	P	379	379	209	0
0	P_0	0	P	380	380	187	0
0	P_0	0	P	381	381	139	52
0	P_0	0	P	382	382	159	53
0	P_0	0	P	383	383	152	62
0	P_0	0	P	384	384	156	41
0	P_0	0	P	385	385	149	57
0	P_0	0	P	386	386	139	62
0	P_0	0	P	387	387	130	60
0	P_0	0	P	388	388	139	61
0	P_0	0	P	389	389	147	60
0	P_0	0	P	390	390	127	47
0	P_0	0	P	391	391	137	59
0	P_0	0	P	392	392	143	51
0	P_0	0	P	393	393	165	55
0	P_0	0	P	394	394	140	55
0	P_0	0	P	395	395	137	63
0	P_0	0	P	396	396	138	60
0	P_0	0	P	397	397	140	48
0	P_0	0	P	398	398	141	59
0	P_0	0	P	399	399	154	50
0	P_0	0	P	400	400	149	61
0	P_0	0	P	401	401	216	1
0	P_0	0	P	402	402	173	2
0	P_0	0	P	403	403	203	0
0	P_0	0	P	404	404	202	2
0	P_0	0	P	405	405	192	1
0	P_0	0	P	406	406	220	0
0	P_0	0	P	407	407	186	1
0	P_0	0	P	408	408	211	0
0	P_0	0	P	409	409	197	1
0	P_0	0	P	410	410	210	0
0	P_0	0	P	411	411	138	63
0	P_0	0	P	412	412	129	59
0	P_0	0	P	413	413	142	48
0	P_0	0	P	414	414	133	57
0	P_0	0	P	415	415	153	65
0	P_0	0	P	416	416	158	46
0	P_0	0	P	417	417	153	54
0	P_0	0	P	418	418	129	48
0	P_0	0	P	419	419	141	59
0	P_0	0	P	420	420	150	51
0	P_0	0	P	421	421	199	0
0	P_0	0	P	422	422	220	0
0	P_0	0	P	423	423	201	0
0	P_0	0	P	424	424	211	0
0	P_0	0	P	425	425	207	1
0	P_0	0	P	426	426	197	0
0	P_0	0	P	427	427	184	0
0	P_0	0	P	428	428	203	0
0	P_0	0	P	429	429	213	0
0	P_0	0	P	430	430	204	0
0	P_0	0	P	431	431	147	68
0	P_0	0	P	432	432	121	64
0	P_0	0	P	433	433	154	57
0	P_0	0	P	434	434	138	46
0	P_0	0	P	435	435	129	75
0	P_0	0	P	436	436	118	65
0	P_0	0	P	437	437	133	55
0	P_0	0	P	438	438	105	52
0	P_0	0	P	439	439	166	62
0	P_0	0	P	440	440	115	61
0	P_0	0	P	441	441	190	0
0	P_0	0	P	442	442	184	0
0	P_0	0	P	443	443	182	0
0	P_0	0	P	444	444	220	0
0	P_0	0	P	445	445	220	0
0	P_0	0	P	446	446	204	1
0	P_0	0	P	447	447	184	0
0	P_0	0	P	448	448	195	0
0	P_0	0	P	449	449	206	0
0	P_0	0	P	450	450	215	0
0	P_0	0	P	451	451	121	60
