8 #anatomical sites
9 #samples
58 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	120	85
0	P_0	0	P	1	1	113	77
0	P_0	0	P	2	2	229	0
0	P_0	0	P	3	3	192	0
0	P_0	0	P	4	4	158	44
0	P_0	0	P	5	5	215	0
0	P_0	0	P	6	10	157	36
0	P_0	0	P	7	13	206	0
0	P_0	0	P	8	14	146	58
0	P_0	0	P	9	15	186	0
0	P_0	0	P	10	16	169	40
0	P_0	0	P	11	17	158	55
0	P_0	0	P	12	18	164	0
0	P_0	0	P	13	20	192	0
0	P_0	0	P	14	22	159	52
0	P_0	0	P	15	23	195	1
0	P_0	0	P	16	24	188	49
0	P_0	0	P	17	26	214	1
0	P_0	0	P	18	29	185	0
0	P_0	0	P	19	32	192	0
0	P_0	0	P	20	34	193	0
0	P_0	0	P	21	35	224	0
0	P_0	0	P	22	36	183	0
0	P_0	0	P	23	38	187	0
0	P_0	0	P	24	39	195	1
0	P_0	0	P	25	40	198	0
0	P_0	0	P	26	41	194	0
0	P_0	0	P	27	42	213	0
0	P_0	0	P	28	43	207	0
0	P_0	0	P	29	44	199	32
0	P_0	0	P	30	45	192	0
0	P_0	0	P	31	47	216	0
0	P_0	0	P	32	48	205	0
0	P_0	0	P	33	50	185	0
0	P_0	0	P	34	51	189	0
0	P_0	0	P	35	52	191	32
0	P_0	0	P	36	53	211	0
0	P_0	0	P	37	54	188	0
0	P_0	0	P	38	55	186	0
0	P_0	0	P	39	56	176	0
0	P_0	0	P	40	57	194	0
0	P_0	0	P	41	58	183	22
0	P_0	0	P	42	60	207	0
0	P_0	0	P	43	63	181	0
0	P_0	0	P	44	64	218	1
0	P_0	0	P	45	65	183	0
0	P_0	0	P	46	66	184	0
0	P_0	0	P	47	69	226	0
0	P_0	0	P	48	71	183	0
0	P_0	0	P	49	74	199	0
0	P_0	0	P	50	75	191	1
0	P_0	0	P	51	76	162	21
0	P_0	0	P	52	79	200	0
0	P_0	0	P	53	80	224	0
0	P_0	0	P	54	81	225	1
0	P_0	0	P	55	82	189	0
0	P_0	0	P	56	83	169	18
0	P_0	0	P	57	84	195	0
1	P_1	0	P	0	0	119	83
1	P_1	0	P	1	1	143	62
1	P_1	0	P	2	2	174	14
1	P_1	0	P	3	3	232	0
1	P_1	0	P	4	4	184	32
1	P_1	0	P	5	5	186	0
1	P_1	0	P	6	10	160	28
1	P_1	0	P	7	13	199	0
1	P_1	0	P	8	14	163	26
1	P_1	0	P	9	15	211	0
1	P_1	0	P	10	16	154	46
1	P_1	0	P	11	17	173	40
1	P_1	0	P	12	18	194	0
1	P_1	0	P	13	20	203	2
1	P_1	0	P	14	22	183	37
1	P_1	0	P	15	23	200	0
1	P_1	0	P	16	24	176	36
1	P_1	0	P	17	26	235	1
1	P_1	0	P	18	29	193	0
1	P_1	0	P	19	32	218	0
1	P_1	0	P	20	34	225	0
1	P_1	0	P	21	35	178	0
1	P_1	0	P	22	36	202	1
1	P_1	0	P	23	38	202	1
1	P_1	0	P	24	39	203	0
1	P_1	0	P	25	40	195	0
1	P_1	0	P	26	41	185	0
1	P_1	0	P	27	42	220	1
1	P_1	0	P	28	43	215	1
1	P_1	0	P	29	44	197	0
1	P_1	0	P	30	45	186	0
1	P_1	0	P	31	47	221	0
1	P_1	0	P	32	48	214	0
1	P_1	0	P	33	50	198	0
1	P_1	0	P	34	51	208	1
1	P_1	0	P	35	52	215	0
1	P_1	0	P	36	53	201	0
1	P_1	0	P	37	54	182	1
1	P_1	0	P	38	55	215	0
1	P_1	0	P	39	56	215	0
1	P_1	0	P	40	57	225	1
1	P_1	0	P	41	58	168	0
