8 #anatomical sites
9 #samples
59 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	139	88
0	P_0	0	P	1	1	203	0
0	P_0	0	P	2	2	210	0
0	P_0	0	P	3	3	198	0
0	P_0	0	P	4	4	111	59
0	P_0	0	P	5	5	221	0
0	P_0	0	P	6	6	181	0
0	P_0	0	P	7	7	202	0
0	P_0	0	P	8	8	200	0
0	P_0	0	P	9	9	190	0
0	P_0	0	P	10	10	223	0
0	P_0	0	P	11	11	217	0
0	P_0	0	P	12	12	225	0
0	P_0	0	P	13	13	198	0
0	P_0	0	P	14	14	211	1
0	P_0	0	P	15	15	194	1
0	P_0	0	P	16	16	222	0
0	P_0	0	P	17	17	213	1
0	P_0	0	P	18	18	199	0
0	P_0	0	P	19	20	212	0
0	P_0	0	P	20	22	182	0
0	P_0	0	P	21	23	196	0
0	P_0	0	P	22	24	129	66
0	P_0	0	P	23	26	222	0
0	P_0	0	P	24	27	204	0
0	P_0	0	P	25	28	190	0
0	P_0	0	P	26	29	181	0
0	P_0	0	P	27	30	128	58
0	P_0	0	P	28	31	196	1
0	P_0	0	P	29	32	206	0
0	P_0	0	P	30	33	218	0
0	P_0	0	P	31	35	205	1
0	P_0	0	P	32	36	193	0
0	P_0	0	P	33	37	200	0
0	P_0	0	P	34	38	191	0
0	P_0	0	P	35	40	214	0
0	P_0	0	P	36	41	182	1
0	P_0	0	P	37	42	192	0
0	P_0	0	P	38	43	202	0
0	P_0	0	P	39	48	210	0
0	P_0	0	P	40	49	196	0
0	P_0	0	P	41	54	211	0
0	P_0	0	P	42	55	224	0
0	P_0	0	P	43	62	185	0
0	P_0	0	P	44	64	237	0
0	P_0	0	P	45	66	185	1
0	P_0	0	P	46	68	241	0
0	P_0	0	P	47	70	191	0
0	P_0	0	P	48	71	215	0
0	P_0	0	P	49	73	193	1
0	P_0	0	P	50	76	197	0
0	P_0	0	P	51	79	195	0
0	P_0	0	P	52	84	209	0
0	P_0	0	P	53	88	196	0
0	P_0	0	P	54	89	222	1
0	P_0	0	P	55	90	189	0
0	P_0	0	P	56	92	231	0
0	P_0	0	P	57	93	210	0
0	P_0	0	P	58	105	202	1
1	P_1	0	P	0	0	112	66
1	P_1	0	P	1	1	237	0
1	P_1	0	P	2	2	198	0
1	P_1	0	P	3	3	227	0
1	P_1	0	P	4	4	147	38
1	P_1	0	P	5	5	159	27
1	P_1	0	P	6	6	177	0
1	P_1	0	P	7	7	199	1
1	P_1	0	P	8	8	209	0
1	P_1	0	P	9	9	197	0
1	P_1	0	P	10	10	157	26
1	P_1	0	P	11	11	201	0
1	P_1	0	P	12	12	216	0
1	P_1	0	P	13	13	180	0
1	P_1	0	P	14	14	207	0
1	P_1	0	P	15	15	181	0
1	P_1	0	P	16	16	204	0
1	P_1	0	P	17	17	166	27
1	P_1	0	P	18	18	194	1
1	P_1	0	P	19	20	206	1
1	P_1	0	P	20	22	207	1
1	P_1	0	P	21	23	214	0
1	P_1	0	P	22	24	147	34
1	P_1	0	P	23	26	176	24
1	P_1	0	P	24	27	197	1
1	P_1	0	P	25	28	197	0
1	P_1	0	P	26	29	167	15
1	P_1	0	P	27	30	170	39
1	P_1	0	P	28	31	220	0
1	P_1	0	P	29	32	211	0
1	P_1	0	P	30	33	206	0
1	P_1	0	P	31	35	178	0
1	P_1	0	P	32	36	181	0
1	P_1	0	P	33	37	184	0
1	P_1	0	P	34	38	216	0
1	P_1	0	P	35	40	191	0
1	P_1	0	P	36	41	204	0
1	P_1	0	P	37	42	184	0
1	P_1	0	P	38	43	205	0
1	P_1	0	P	39	48	185	0
1	P_1	0	P	40	49	183	0
1	P_1	0	P	41	54	184	0
1	P_1	0	P	42	55	228	0
1	P_1	0	P	43	62	178	26
1	P_1	0	P	44	64	214	0
1	P_1	0	P	45	66	206	0
1	P_1	0	P	46	68	188	0
1	P_1	0	P	47	70	205	0
1	P_1	0	P	48	71	203	0
1	P_1	0	P	49	73	207	1
1	P_1	0	P	50	76	198	0
1	P_1	0	P	51	79	219	0
1	P_1	0	P	52	84	160	0
1	P_1	0	P	53	88	195	0
1	P_1	0	P	54	89	212	0
1	P_1	0	P	55	90	182	29
1	P_1	0	P	56	92	166	15
1	P_1	0	P	57	93	165	9
1	P_1	0	P	58	105	196	0
2	M1_0	1	M1	0	0	106	83
2	M1_0	1	M1	1	1	197	0
2	M1_0	1	M1	2	2	135	76
2	M1_0	1	M1	3	3	218	0
2	M1_0	1	M1	4	4	198	0
2	M1_0	1	M1	5	5	197	0
2	M1_0	1	M1	6	6	203	1
2	M1_0	1	M1	7	7	196	0
2	M1_0	1	M1	8	8	183	0
2	M1_0	1	M1	9	9	198	0
2	M1_0	1	M1	10	10	193	0
2	M1_0	1	M1	11	11	119	76
2	M1_0	1	M1	12	12	193	0
2	M1_0	1	M1	13	13	212	0
2	M1_0	1	M1	14	14	120	91
2	M1_0	1	M1	15	15	177	1
2	M1_0	1	M1	16	16	207	0
2	M1_0	1	M1	17	17	202	0
2	M1_0	1	M1	18	18	198	0
2	M1_0	1	M1	19	20	184	0
2	M1_0	1	M1	20	22	233	0
2	M1_0	1	M1	21	23	204	0
2	M1_0	1	M1	22	24	206	1
2	M1_0	1	M1	23	26	197	0
2	M1_0	1	M1	24	27	193	2
2	M1_0	1	M1	25	28	199	0
2	M1_0	1	M1	26	29	186	1
2	M1_0	1	M1	27	30	196	1
2	M1_0	1	M1	28	31	208	1
2	M1_0	1	M1	29	32	194	0
2	M1_0	1	M1	30	33	196	0
2	M1_0	1	M1	31	35	113	90
2	M1_0	1	M1	32	36	214	0
2	M1_0	1	M1	33	37	187	0
2	M1_0	1	M1	34	38	229	0
2	M1_0	1	M1	35	40	195	0
2	M1_0	1	M1	36	41	205	1
2	M1_0	1	M1	37	42	223	1
2	M1_0	1	M1	38	43	212	1
2	M1_0	1	M1	39	48	198	1
2	M1_0	1	M1	40	49	181	8
2	M1_0	1	M1	41	54	210	1
2	M1_0	1	M1	42	55	173	2
2	M1_0	1	M1	43	62	194	0
2	M1_0	1	M1	44	64	211	0
2	M1_0	1	M1	45	66	203	1
2	M1_0	1	M1	46	68	206	0
2	M1_0	1	M1	47	70	160	57
2	M1_0	1	M1	48	71	179	0
2	M1_0	1	M1	49	73	192	0
2	M1_0	1	M1	50	76	212	0
2	M1_0	1	M1	51	79	191	18
2	M1_0	1	M1	52	84	207	0
2	M1_0	1	M1	53	88	207	17
2	M1_0	1	M1	54	89	180	0
2	M1_0	1	M1	55	90	207	0
2	M1_0	1	M1	56	92	198	0
2	M1_0	1	M1	57	93	193	0
2	M1_0	1	M1	58	105	214	0
3	M2_0	2	M2	0	0	133	84
3	M2_0	2	M2	1	1	206	0
3	M2_0	2	M2	2	2	117	82
3	M2_0	2	M2	3	3	176	0
3	M2_0	2	M2	4	4	179	0
3	M2_0	2	M2	5	5	191	0
3	M2_0	2	M2	6	6	251	0
3	M2_0	2	M2	7	7	209	0
3	M2_0	2	M2	8	8	98	88
3	M2_0	2	M2	9	9	108	84
3	M2_0	2	M2	10	10	214	0
3	M2_0	2	M2	11	11	190	0
3	M2_0	2	M2	12	12	150	92
3	M2_0	2	M2	13	13	189	0
3	M2_0	2	M2	14	14	180	0
3	M2_0	2	M2	15	15	208	0
3	M2_0	2	M2	16	16	190	1
3	M2_0	2	M2	17	17	177	0
3	M2_0	2	M2	18	18	143	75
3	M2_0	2	M2	19	20	205	0
3	M2_0	2	M2	20	22	118	79
3	M2_0	2	M2	21	23	179	0
3	M2_0	2	M2	22	24	206	0
3	M2_0	2	M2	23	26	205	0
3	M2_0	2	M2	24	27	206	0
3	M2_0	2	M2	25	28	217	0
3	M2_0	2	M2	26	29	179	1
3	M2_0	2	M2	27	30	167	0
3	M2_0	2	M2	28	31	113	83
3	M2_0	2	M2	29	32	178	0
3	M2_0	2	M2	30	33	208	0
3	M2_0	2	M2	31	35	203	1
3	M2_0	2	M2	32	36	192	0
