8 #anatomical sites
9 #samples
514 #mutations
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	ref	var
0	P_0	0	P	0	0	132	68
0	P_0	0	P	1	1	158	63
0	P_0	0	P	2	2	194	21
0	P_0	0	P	3	3	171	30
0	P_0	0	P	4	4	146	43
0	P_0	0	P	5	5	160	26
0	P_0	0	P	6	6	189	33
0	P_0	0	P	7	7	149	60
0	P_0	0	P	8	8	185	22
0	P_0	0	P	9	9	134	65
0	P_0	0	P	10	10	174	23
0	P_0	0	P	11	11	137	59
0	P_0	0	P	12	12	173	26
0	P_0	0	P	13	13	126	63
0	P_0	0	P	14	14	209	1
0	P_0	0	P	15	15	186	67
0	P_0	0	P	16	16	177	30
0	P_0	0	P	17	17	209	0
0	P_0	0	P	18	18	133	45
0	P_0	0	P	19	19	218	0
0	P_0	0	P	20	20	206	0
0	P_0	0	P	21	21	185	1
0	P_0	0	P	22	22	216	0
0	P_0	0	P	23	23	210	0
0	P_0	0	P	24	24	142	47
0	P_0	0	P	25	25	159	25
0	P_0	0	P	26	26	185	0
0	P_0	0	P	27	27	146	68
0	P_0	0	P	28	28	182	32
0	P_0	0	P	29	29	188	0
0	P_0	0	P	30	30	221	0
0	P_0	0	P	31	31	170	26
0	P_0	0	P	32	32	210	0
0	P_0	0	P	33	33	116	54
0	P_0	0	P	34	34	188	23
0	P_0	0	P	35	35	198	0
0	P_0	0	P	36	36	198	0
0	P_0	0	P	37	37	148	54
0	P_0	0	P	38	38	199	0
0	P_0	0	P	39	39	150	25
0	P_0	0	P	40	40	198	1
0	P_0	0	P	41	41	154	59
0	P_0	0	P	42	42	131	50
0	P_0	0	P	43	43	158	21
0	P_0	0	P	44	44	194	1
0	P_0	0	P	45	45	175	26
0	P_0	0	P	46	46	197	0
0	P_0	0	P	47	47	124	56
0	P_0	0	P	48	48	201	0
0	P_0	0	P	49	49	171	18
0	P_0	0	P	50	50	206	0
0	P_0	0	P	51	51	204	0
0	P_0	0	P	52	52	203	0
0	P_0	0	P	53	53	189	0
0	P_0	0	P	54	54	158	18
0	P_0	0	P	55	55	154	61
0	P_0	0	P	56	56	206	0
0	P_0	0	P	57	57	200	0
0	P_0	0	P	58	58	204	1
0	P_0	0	P	59	59	139	49
0	P_0	0	P	60	60	172	17
0	P_0	0	P	61	61	178	0
0	P_0	0	P	62	62	158	22
0	P_0	0	P	63	63	189	0
0	P_0	0	P	64	64	212	0
0	P_0	0	P	65	65	151	60
0	P_0	0	P	66	66	187	28
0	P_0	0	P	67	67	189	0
0	P_0	0	P	68	68	143	38
0	P_0	0	P	69	69	157	17
0	P_0	0	P	70	70	221	0
0	P_0	0	P	71	71	133	59
0	P_0	0	P	72	72	171	28
0	P_0	0	P	73	73	201	2
0	P_0	0	P	74	74	213	17
0	P_0	0	P	75	75	193	0
0	P_0	0	P	76	76	186	23
0	P_0	0	P	77	77	203	0
0	P_0	0	P	78	78	243	0
0	P_0	0	P	79	79	193	28
0	P_0	0	P	80	80	204	0
0	P_0	0	P	81	81	138	61
0	P_0	0	P	82	82	200	0
0	P_0	0	P	83	83	204	0
0	P_0	0	P	84	84	189	0
0	P_0	0	P	85	85	152	55
0	P_0	0	P	86	86	209	1
0	P_0	0	P	87	87	192	1
0	P_0	0	P	88	88	193	0
0	P_0	0	P	89	89	206	0
0	P_0	0	P	90	90	205	0
0	P_0	0	P	91	91	190	0
0	P_0	0	P	92	92	183	0
0	P_0	0	P	93	93	183	0
0	P_0	0	P	94	94	220	0
0	P_0	0	P	95	95	145	43
0	P_0	0	P	96	96	181	26
0	P_0	0	P	97	97	213	0
0	P_0	0	P	98	98	122	52
0	P_0	0	P	99	99	190	29
0	P_0	0	P	100	100	173	0
0	P_0	0	P	101	101	184	1
0	P_0	0	P	102	102	194	1
0	P_0	0	P	103	103	154	43
0	P_0	0	P	104	104	184	22
0	P_0	0	P	105	105	167	0
0	P_0	0	P	106	106	133	50
0	P_0	0	P	107	107	193	0
0	P_0	0	P	108	108	186	0
0	P_0	0	P	109	109	152	54
0	P_0	0	P	110	110	157	34
0	P_0	0	P	111	111	183	0
0	P_0	0	P	112	112	222	0
0	P_0	0	P	113	113	212	0
0	P_0	0	P	114	114	198	1
0	P_0	0	P	115	115	198	2
0	P_0	0	P	116	116	174	0
0	P_0	0	P	117	117	210	0
0	P_0	0	P	118	118	199	0
0	P_0	0	P	119	119	158	23
0	P_0	0	P	120	120	194	0
0	P_0	0	P	121	121	185	0
0	P_0	0	P	122	122	185	12
0	P_0	0	P	123	123	182	0
0	P_0	0	P	124	124	214	0
0	P_0	0	P	125	125	195	0
0	P_0	0	P	126	126	187	24
0	P_0	0	P	127	127	193	0
0	P_0	0	P	128	128	194	1
0	P_0	0	P	129	129	145	65
0	P_0	0	P	130	130	207	19
0	P_0	0	P	131	131	203	0
0	P_0	0	P	132	132	178	0
0	P_0	0	P	133	133	205	0
0	P_0	0	P	134	134	205	0
0	P_0	0	P	135	135	142	56
0	P_0	0	P	136	136	220	1
0	P_0	0	P	137	137	214	0
0	P_0	0	P	138	138	169	48
0	P_0	0	P	139	139	184	0
0	P_0	0	P	140	140	206	0
0	P_0	0	P	141	141	202	1
0	P_0	0	P	142	142	171	57
0	P_0	0	P	143	143	176	24
0	P_0	0	P	144	144	215	0
0	P_0	0	P	145	145	151	56
0	P_0	0	P	146	146	170	23
0	P_0	0	P	147	147	201	0
0	P_0	0	P	148	148	147	53
0	P_0	0	P	149	149	193	0
0	P_0	0	P	150	150	180	0
0	P_0	0	P	151	151	135	20
0	P_0	0	P	152	152	215	0
0	P_0	0	P	153	153	143	48
0	P_0	0	P	154	154	162	24
0	P_0	0	P	155	155	205	0
0	P_0	0	P	156	156	221	0
0	P_0	0	P	157	157	214	0
0	P_0	0	P	158	158	150	46
0	P_0	0	P	159	159	188	0
0	P_0	0	P	160	160	217	0
0	P_0	0	P	161	161	193	0
0	P_0	0	P	162	162	129	49
0	P_0	0	P	163	163	181	26
0	P_0	0	P	164	164	196	0
0	P_0	0	P	165	165	210	0
0	P_0	0	P	166	166	156	68
0	P_0	0	P	167	167	201	0
0	P_0	0	P	168	168	158	23
0	P_0	0	P	169	169	183	0
0	P_0	0	P	170	170	186	0
0	P_0	0	P	171	171	178	29
0	P_0	0	P	172	172	151	59
0	P_0	0	P	173	173	187	24
0	P_0	0	P	174	174	188	0
0	P_0	0	P	175	175	209	0
0	P_0	0	P	176	176	190	0
0	P_0	0	P	177	177	181	32
0	P_0	0	P	178	178	218	0
0	P_0	0	P	179	179	154	58
0	P_0	0	P	180	180	184	0
0	P_0	0	P	181	181	235	0
0	P_0	0	P	182	182	168	34
0	P_0	0	P	183	183	230	0
0	P_0	0	P	184	184	210	0
0	P_0	0	P	185	185	198	0
0	P_0	0	P	186	186	203	1
0	P_0	0	P	187	187	195	0
0	P_0	0	P	188	188	175	29
0	P_0	0	P	189	189	160	49
0	P_0	0	P	190	190	212	0
0	P_0	0	P	191	191	153	52
0	P_0	0	P	192	192	209	0
0	P_0	0	P	193	193	185	20
0	P_0	0	P	194	194	180	0
0	P_0	0	P	195	195	193	22
0	P_0	0	P	196	196	211	0
0	P_0	0	P	197	197	218	0
0	P_0	0	P	198	198	213	1
0	P_0	0	P	199	199	203	1
0	P_0	0	P	200	200	139	22
0	P_0	0	P	201	201	158	49
0	P_0	0	P	202	202	175	24
0	P_0	0	P	203	203	212	0
0	P_0	0	P	204	204	210	0
0	P_0	0	P	205	206	206	0
0	P_0	0	P	206	208	153	22
0	P_0	0	P	207	209	140	57
0	P_0	0	P	208	210	191	0
0	P_0	0	P	209	211	149	40
0	P_0	0	P	210	212	209	0
0	P_0	0	P	211	213	207	0
0	P_0	0	P	212	214	169	31
0	P_0	0	P	213	215	154	50
0	P_0	0	P	214	216	173	0
0	P_0	0	P	215	218	179	29
0	P_0	0	P	216	219	151	41
0	P_0	0	P	217	222	195	0
0	P_0	0	P	218	224	222	0
0	P_0	0	P	219	227	192	0
0	P_0	0	P	220	229	204	1
0	P_0	0	P	221	231	165	26
0	P_0	0	P	222	232	181	22
0	P_0	0	P	223	233	140	43
0	P_0	0	P	224	234	209	0
0	P_0	0	P	225	236	196	0
